movie_id###title###budget###homepage###overview###popularity###release_date###revenue###runtime###movie_status###tagline###vote_average###vote_count;;;;;;;
865###The Running Man###27000000######By 2017, the global economy has collapsed and American society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.###30.131498###1987-11-13###38122105###101###Released###A game nobody survives. But Schwarzenegger has yet to play.###6.4###703;;;;;;;
866###Finding Neverland###25000000######Finding Neverland is an amusing drama about how the story of Peter Pan and Neverland came to be. During a writing slump play writer J.M. Barrie meets the widowed Sylvia and her three children who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece “Peter Pan.”###34.160448###2004-10-17###116766556###106###Released###Where will your imagination take you?###7.2###1223;;;;;;;
868###Tsotsi###3000000###http://www.tsotsimovie.com/###The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way.###2.504169###2005-08-18###9879971###94###Released###In this world... Redemption comes just once.###6.9###94;;;;;;;
869###Planet of the Apes###100000000######After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.###51.188633###2001-07-25###362211740###119###Released###You'll be sorry you were ever born human###5.6###1243;;;;;;;
872###Singin' in the Rain###2540800######In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.###36.556954###1952-04-10###7200000###103###Released###What a Glorious Feeling!###7.8###727;;;;;;;
873###The Color Purple###15000000######An epic tale spanning forty years in the life of Celie (Whoopi Goldberg), an African-American woman living in the South who survives incredible abuse and bigotry.  After Celie's abusive father marries her off to the equally debasing Mister Albert Johnson (Danny Glover), things go from bad to worse, leaving Celie to find companionship anywhere she can.  She perseveres, holding on to her dream of one day being reunited with her sister in Africa.  Based on the novel by Alice Walker.###17.571533###1985-12-18###146292009###154###Released###It's about life. It's about love. It's about us.###7.7###338;;;;;;;
874###A Man for All Seasons###3900000######A Man for All Seasons is the filmed version of the life of Thomas More. An English man comes to Sir Thomas More to ask if he can divorce his wife since King Henry VIII has made it illegal. Sir Thomas More stands up in opposition to the King even though he knows he’s risking his own life. An award winning film from 1966.###9.541688###1966-12-12###28350000###120###Released###...a motion picture for all times!###7.5###89;;;;;;;
879###Hook###70000000######The boy who wasn't supposed to grow up—Peter Pan—did just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. But a trip to see Granny Wendy in London, where the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland, could lead to a chance at redemption, in this family-oriented fantasy from director Steven Spielberg.###33.648404###1991-12-11###300854823###144###Released###What if Peter Pan grew up?###6.6###1532;;;;;;;
881###A Few Good Men###40000000###http://www.sonypictures.com/movies/afewgoodmen/###When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.###40.379966###1992-12-11###243240178###138###Released######7.1###877;;;;;;;
887###The Best Years of Our Lives###2100000######It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare. Captain Fred Derry is returning to a loveless marriage; Sergeant Al Stephenson is a stranger to a family that's grown up without him; and young sailor Homer Parrish is tormented by the loss of his hands. Can these three men find the courage to rebuild their world? Or are the best years of their lives a thing of the past?###8.38717###1946-12-25###23650000###172###Released###Three wonderful loves in the best picture of the year!###7.6###143;;;;;
888###The Flintstones###46000000######Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.###28.964162###1994-05-26###341631208###91###Released###Yabba-Dabba-Doo!###5.0###543;;;;;;;
889###The Flintstones in Viva Rock Vegas###83000000###http://www.vivarockvegas.com/###The Flintstones are at it again. The Flintstones and the Rubbles head for Rock Vegas with Fred hoping to court the lovely Wilma. Nothing will stand in the way of love, except for the conniving Chip Rockefeller who is the playboy born in Baysville but who has made it in the cutthroat town of Rock Vegas. Will Fred win Wilma's love?###6.248309###2000-04-28###59468275###90###Released###Get ready to rock!###4.4###134;;;;;;;
905###Die Büchse der Pandora###0######The rise and inevitable fall of an amoral but naive young woman whose insouciant eroticism inspires lust and violence in those around her.###1.824184###1929-01-30###0###109###Released######7.6###45;;;;;;;
907###Doctor Zhivago###11000000######Doctor Zhivago is the filmed adapation of the Russian novel by Boris Pasternak from director David Lean that was an international success and today deemed a classic. Omar Sharif and Julie Christie play two protagonists who in fact love each other yet because of their current situation cannot find a way be together.###12.854853###1965-12-22###111858363###197###Released###Turbulent were the times and fiery was the love story of Zhivago, his wife and the passionate, tender Lara.###7.4###247;;;;;;;
913###The Thomas Crown Affair###48000000######A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.###18.102572###1999-08-06###124305181###113###Released###How do you get the man who has everything?###6.6###339;;;;;;;
920###Cars###120000000###http://disney.go.com/disneyvideos/animatedfilms/cars/###Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.###82.643036###2006-06-08###461983149###117###Released###Ahhh... it's got that new movie smell.###6.6###3877;;;;;;;
921###Cinderella Man###88000000###http://www.cinderellamanmovie.com/index.php###The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.###24.100863###2005-06-02###108539911###144###Released###One man's extraordinary fight to save the family he loved.###7.3###616;;;;;;;
924###Dawn of the Dead###28000000###http://www.dawnofthedeadmovie.net/###A group of surviving people take refuge in a shopping center after the world has been over taken over by aggressive, flesh-eating zombies. A remake of the 1978 zombie film of the same name.###44.529429###2004-03-19###102356381###101###Released###When the undead rise, civilization will fall.###6.8###1016;;;;;;;
925###Do the Right Thing###6500000######On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.###15.580335###1989-06-30###37295445###120###Released###It's the hottest day of the summer. You can do nothing, you can do something, or you can...###7.6###292;;;;;;;
926###Galaxy Quest###45000000######The stars of a 1970s sci-fi show - now scraping a living through re-runs and sci-fi conventions - are beamed aboard an alien spacecraft. Believing the cast's heroic on-screen dramas are historical documents of real-life adventures, the band of aliens turn to the ailing celebrities for help in their quest to overcome the oppressive regime in their solar system.###30.816341###1999-12-23###90683916###102###Released###A comedy of Galactic Proportions.###6.9###710;;;;;;;
927###Gremlins###11000000######When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.###45.072136###1984-06-07###153083102###106###Released###Don't get him wet, keep him out of bright light, and never feed him after midnight.###6.9###1596;;;;;;;
928###Gremlins 2: The New Batch###50000000######Young sweethearts Billy and Kate move to the Big Apple, land jobs in a high-tech office park and soon reunite with the friendly and lovable Gizmo. But a series of accidents creates a whole new generation of Gremlins. The situation worsens when the devilish green creatures invade a top-secret laboratory and develop genetically altered powers, making them even harder to destroy!###33.98637###1990-06-15###41482207###106###Released###Here they grow again.###6.2###652;;;;;;;
935###Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb###1800000######Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General Buck Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.###41.996783###1964-01-29###9440272###95###Released###The hot-line suspense comedy###8.0###1442;;;;;;;
943###Lethal Weapon 3###35000000######Archetypal buddy cops Riggs and Murtaugh are back for another round of high-stakes action, this time setting their collective sights on bringing down a former Los Angeles police lieutenant turned black market weapons dealer. Lorna Cole joins as the beautiful yet hardnosed internal affairs sergeant who catches Riggs's eye.###36.172182###1992-05-15###321731527###118###Released###The magic is back again!###6.4###811;;;;;;;
944###Lethal Weapon 4###140000000######In the combustible action franchise's final installment, maverick detectives Martin Riggs and Roger Murtaugh square off against Asian mobster Wah Sing Ku, who's up to his neck in slave trading and counterfeit currency. With help from gumshoe Leo Getz and smart-aleck rookie cop Lee Butters, Riggs and Murtaugh aim to take down Ku and his gang.###24.855701###1998-07-10###285444603###127###Released###The faces you love. The action you expect.###6.3###767;;;;;;;
947###Lawrence of Arabia###15000000######An epic about British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.###41.286336###1962-12-10###69995385###216###Released######7.8###851;;;;;;;
948###Halloween###300000###http://www.theofficialjohncarpenter.com/halloween/###In John Carpenter's horror classic, a psychotic murderer, institutionalized since childhood for the murder of his sister, escapes and stalks a bookish teenage girl and her friends while his doctor chases him through the streets.###30.301307###1978-10-25###70000000###91###Released###The Night He Came Home###7.4###1035;;;;;;;
950###Ice Age: The Meltdown###80000000###http://www.iceagemovies.com/films/ice-age-the-meltdown###Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.###85.115058###2006-03-23###660940780###91###Released###The Ice age is melting away.###6.5###2951;;;;;;;
951###Kindergarten Cop###15000000######Hard-edged cop John Kimble gets more than he bargained for when he goes undercover as a kindergarten teacher to get the goods on a brutal drug lord while at the same time protecting the man's young son. Pitted against a class of boisterous moppets whose antics try his patience and test his mettle, Kimble may have met his match … in more ways than one.###5.411154###1990-12-21###201957688###111###Released###Go ahead, you tell him you didn't do your homework.###5.8###628;;;;;;;
953###Madagascar###75000000######Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.###48.110909###2005-05-25###532680671###86###Released###Someone's got a zoo loose.###6.6###3237;;;;;;;
954###Mission: Impossible###80000000###http://www.missionimpossible.com/###When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.###75.290998###1996-05-22###457696359###110###Released###Expect the Impossible.###6.7###2631;;;;;;;
955###Mission: Impossible II###125000000###http://www.missionimpossible.com/###With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.###54.931334###2000-05-24###546388105###123###Released###Expect the impossible again.###5.9###1928;;;;;;;
956###Mission: Impossible III###150000000###http://www.missionimpossible.com/###Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.###63.079003###2006-05-03###397850012###126###Released###The Mission Begins 05:05:06.###6.5###2028;;;;;;;
957###Spaceballs###22700000###http://www.mgm.com/view/movie/1873/Spaceballs/###When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of The Schwartz. Can he master it in time to save the day?###39.890798###1987-06-24###38119483###96###Released###May the schwartz be with you###6.7###902;;;;;;;
978###Seven Years in Tibet###70000000######Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.###16.92991###1997-09-12###131457682###136###Released###At the end of the world his real journey began.###7.0###630;;;;;;;
979###Irréversible###0######Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass. Her boyfriend and ex-lover take matters into their own hands by hiring two criminals to help them find the rapist so that they can exact revenge. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything.###32.476098###2002-05-22###792###97###Released###Time destroys everything.###7.1###538;;;;;;;
985###Eraserhead###10000######Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.###20.399578###1977-03-19###7000000###89###Released###Where your nightmares end...###7.5###485;;;;;;;
987###The Front Page###4000000######A journalist suffering from burn-out wants to finally say goodbye to his office – but his boss doesn’t like the idea one bit.###4.117968###1974-12-01###0###105###Released######6.9###68;;;;;;;
990###The Hustler###2000000######Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.###17.639478###1961-09-25###7600000###134###Released###They called him Fast Eddie. He was a winner. He was a loser. He was a hustler.###7.6###240;;;;;;;
1018###Mulholland Drive###15000000######After a car wreck on the winding Mulholland Drive renders a woman amnesic, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.###31.60985###2001-05-16###20117339###147###Released###An actress longing to be a star. A woman searching for herself. Both worlds will collide... on Mulholland Drive.###7.6###1477;;;;;;;
1024###Heavenly Creatures###5000000###http://www.miramax.com/movie/heavenly-creatures###Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.###8.753409###1994-09-02###3049135###99###Released###From a secret world no one could see... came a crime no one could believe.###7.0###294;;;;;;;
1051###The French Connection###1800000######Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.###15.978136###1971-10-09###41158757###104###Released###There are no rules and no holds barred when Popeye cuts loose!###7.4###422;;;;;;;
1073###Arlington Road###21500000######Threats from sinister foreign nationals aren't the only thing to fear. Bedraggled college professor Michael Faraday has been vexed (and increasingly paranoid) since his wife's accidental death in a botched FBI operation. But all that takes a backseat when a seemingly all-American couple set up house next door.###12.819447###1999-03-19###0###117###Released###Your Paranoia Is Real.###7.0###239;;;;;;;
1088###Whale Rider###8000000###http://www.whaleriderthemovie.com/###On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny.###12.439495###2003-01-30###41400000###101###Released######7.1###111;;;;;;;
1090###The Thirteenth Floor###16000000######Computer scientist Hannon Fuller has discovered something extremely important. He's about to tell the discovery to his colleague, Douglas Hall, but knowing someone is after him, the old man leaves a letter in his computer generated parallel world that's just like the 30's with seemingly real people with real emotions.###19.890428###1999-04-16###18564088###100###Released###Question reality. You can go there even though it doesn't exist.###6.8###378;;;;;;;
1091###The Thing###15000000###http://www.theofficialjohncarpenter.com/the-thing/###Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.###52.731379###1982-06-25###19629760###109###Released###Man is The Warmest Place to Hide.###7.8###1588;;;;;;;
1103###Escape from New York###6000000###http://www.theofficialjohncarpenter.com/escape-from-new-york/###In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.###24.351305###1981-05-22###50244700###99###Released###1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane.###6.9###703;;;;;;;
1116###The Wind That Shakes the Barley###6500000######Set during the 1920’s Irish revolution against the British, an Irish medical student is about to start his new job in London – but after he witnesses the mercenary atrocities of the British, he decides to join his brother in the IRA to fight for Irish independence.###6.787967###2006-05-18###22889018###124###Released###Winner of the PALME D'OR at the 2006 Cannes Film Festival.###7.1###154;;;;;;;
1123###Catch a Fire###0######The true story of anti-apartheid activists in South Africa, and particularly the life of Patrick Chamusso, a timid foreman at Secunda CTL, the largest synthetic fuel plant in the world. Patrick is wrongly accused, imprisoned and tortured for an attempt to bomb the plant, with the injustice transforming the apolitical worker into a radicalised insurgent, who then carries out his own successful sabotage mission.###4.052219###2006-10-27###4291965###101###Released###The spark that ignites us, unites us.###6.4###25;;;;;;;
1124###The Prestige###40000000###http://wwws.warnerbros.de/theprestige/###A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.###74.440708###2006-10-19###109676311###130###Released###Are You Watching Closely?###8.0###4391;;;;;;;
1125###Dreamgirls###70000000###http://www.dreamgirlsmovie.com/###Three young women – Deena Jones, Effie White and Lorrell Robinson – dream of becoming pop stars and they get their wish when they're chosen to be backup singers for the legendary James 'Thunder' Early.###14.486311###2006-12-25###154937680###134###Released###One Dream Will Change Everything###6.6###284;;;;;;;
1164###Babel###25000000######Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.###25.785925###2006-09-08###135330182###143###Released###If You Want to be Understood...Listen###6.9###1055;;;;;;;
1165###The Queen###15000000###http://www.thequeenmovie.co.uk/###The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning.###19.113278###2006-09-15###123384128###103###Released###Our Leaders. Ourselves.###6.8###338;;;;;;;
1213###The Talented Mr. Ripley###40000000###http://www.miramax.com/movie/the-talented-mr-ripley/###Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.###31.385257###1999-12-25###128798265###139###Released###How far would you go to become someone else?###7.0###767;;;;;;;
1245###The Remains of the Day###11500000######A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.###15.355589###1993-11-05###23237911###134###Released###Diamond in the Rough###7.5###202;;;;;;;
1246###Rocky Balboa###24000000###http://www.rocky.com/###When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder, Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.###30.445257###2006-12-20###155721132###102###Released###It ain't over 'til it's over.###6.5###835;;;;;;;
1248###Hannibal Rising###50000000###http://hannibalrising.com/###The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a med student he hones his appetite for the kill.###6.567065###2007-02-06###82169884###121###Released###It started with revenge.###6.0###654;;;;;;;
1250###Ghost Rider###110000000###http://www.sonypictures.com/movies/ghostrider/###In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.###46.834704###2007-02-16###228738393###114###Released###Hell Is About To Be Unleashed###5.2###1712;;;;;;;
1251###Letters from Iwo Jima###19000000###http://iwojimathemovie.warnerbros.com/lettersofiwojima/framework/framework.html###The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.###24.47248###2006-12-19###68673228###141###Released###The battle of Iwo Jima seen through the eyes of the Japanese soldiers.###7.2###541;;;;;;;
1255###괴물###11000000###http://www.hostmovie.com/###Gang-du is a dim-witted man working at his father's tiny snack bar near the Han River. One day, Gang-du's one and only daughter Hyun-seo comes back from school irritated. She is angry at her uncle, Nam-il, who visited her school as her guardian shamelessly drunk. Ignoring her father's excuses for Nam-il, Hyun-seo is soon engrossed in her aunt Nam-joo's archery tournament on TV. Meanwhile, outside of the snack bar, people are fascinated by an unidentified object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos, Hyun-seo is helplessly snatched up by the creature right before Gang-du's eyes. These unforeseen circumstances render the government powerless to act. But receiving a call of help from Hyun-seo, the once-ordinary citizen Gang-du and his family are thrust into a battle with the monster to rescue their beloved Hyun-seo.###27.65527###2006-07-27###88489643###119###Released###Monsters are real.###6.7###537;;;;;;;
1257###Because I Said So###0###http://www.becauseisaidsomovie.com/index_intro.htm###In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control.###18.678415###2007-02-02###69485490###102###Released###She's just your normal, overprotective, overbearing, over-the-top mother.###5.8###191;;;;;;;
1259###Notes on a Scandal###15000000###http://www.foxsearchlight.com/NOAS/###A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new friend also go well beyond platonic friendship.###12.576381###2006-12-25###49469904###92###Released###One woman's secret is another woman's power. One woman's fear is another woman's weapon. One woman's life is in another woman's hands....###6.9###235;;;;;;;
1262###Stranger Than Fiction###30000000###http://www.sonypictures.com/homevideo/strangerthanfiction/###Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. But when the narration reveals he is going to die, Harold must find the author and convince them to change the ending.###32.26789###2006-09-09###53653224###113###Released###Harold Crick isn't ready to go. Period.###7.1###721;;;;;;;
1265###Bridge to Terabithia###60000000###http://disney.go.com/disneyvideos/liveaction/bridgetoterabithia/###Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.###40.646102###2007-02-16###137587063###96###Released###Close your eyes, but keep your mind wide open.###7.0###1113;;;;;;;
1266###Street Kings###20000000######Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.###18.666876###2008-04-10###65569869###109###Released###Their city. Their rules. No prisoners.###6.3###363;;;;;;;
1268###Mr. Bean's Holiday###25000000######Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.###27.683874###2007-03-22###229736344###90###Released###Disaster has a passport.###6.1###663;;;;;;;
1271###300###65000000###http://300themovie.warnerbros.com###Based on Frank Miller's graphic novel, 300 is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.###65.197968###2006-12-09###422610419###117###Released###Spartans, prepare for glory!###7.0###4997;;;;;;
1272###Sunshine###50000000######Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.###51.502884###2007-04-05###32017803###107###Released###If the sun dies, so do we.###7.0###1182;;;;;;;
1273###TMNT###34000000###https://www.warnerbros.com/tmnt###After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.###18.39217###2007-03-23###95608995###90###Released######6.0###345;;;;;;;
1282###Dogtown and Z-Boys###0###http://www.sonypictures.com/classics/dogtown/###Dogtown and Z-Boys follows the evolution of skateboarding from the 60's and into the late 70's as skateboarding's california beach boy image is transformed into a low-riding surf oriented style.###3.291609###2001-01-18###0###91###Released######7.2###52;;;;;;;
1359###American Psycho###7000000######A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.###45.310443###2000-04-13###34266564###102###Released###I think my mask of sanity is about to slip.###7.3###2066;;;;;;;
1360###Frida###12000000######Frida chronicles the life Frida Kahlo shared unflinchingly and openly with Diego Rivera, as the young couple took the art world by storm. From her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with Leon Trotsky, to her provocative and romantic entanglements with women, Frida Kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary###18.422327###2002-08-29###56298474###123###Released###Prepare to be seduced###7.3###383;;;;;;;
1365###Monster's Ball###4000000######Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.###14.042041###2001-11-11###44909486###111###Released###A lifetime of change can happen in a single moment.###6.5###250;;;;;;;
1366###Rocky###1000000######When world heavyweight boxing champion, Apollo Creed wants to give an unknown fighter a shot at the title as a publicity stunt, his handlers choose palooka Rocky Balboa, an uneducated collector for a Philadelphia loan shark. Rocky teams up with trainer  Mickey Goldmill to make the most of this once in a lifetime break.###72.19808###1976-11-21###117235147###119###Released###His whole life was a million-to-one shot.###7.5###1791;;;;;;;
1368###First Blood###15000000######When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.###63.071046###1982-10-22###125212904###93###Released###This time he's fighting for his life.###7.2###1488;;;;;;;
1369###Rambo: First Blood Part II###44000000######John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.###38.653969###1985-05-21###300400432###96###Released###What most people call hell, he calls home.###6.3###864;;;;;;;
1370###Rambo III###63000000######Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.###31.294717###1988-05-24###189015611###102###Released###The first was for himself. The second for his country. This time it's to save his friend.###5.7###690;;;;;;;
1372###Blood Diamond###100000000######An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.###52.792678###2006-12-07###170877916###143###Released###It will cost you everything.###7.3###2281;;;;;;;
